202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202365.208289,444238.317756
202367.940635,444261.186464
202381.772554,444264.876601
202383.598792,444279.616199
202367.940635,444261.186464
202382.164829,444253.722519
202379.401317,444280.434246
202367.940635,444261.186464
202367.142805,444264.953819
202367.940635,444261.186464
202367.940635,444261.186464
202373.418497,444274.818746
202382.9523,444283.001117
202361.48983,444255.503518
202367.940635,444261.186464
202361.501142,444246.80214
202374.522461,444274.487119
202369.006215,444278.656704
202367.940635,444261.186464
202367.940635,444261.186464
202376.048224,444274.351166
202379.010869,444282.673538
202376.639217,444280.679684
202387.764323,444277.597429
202362.336872,444261.950587
202367.940635,444261.186464
202373.07525,444281.821833
202390.763219,444273.203592
202367.940635,444261.186464
202376.877449,444281.080669
202354.196898,444247.06644
202367.940635,444261.186464
202389.77148,444268.859598
202379.735991,444278.889969
202367.940635,444261.186464
202363.662956,444287.947578
202362.763697,444252.800234
202377.958614,444285.342294
202363.872744,444282.52612
202367.940635,444261.186464
202367.940635,444261.186464
202363.36968,444277.332976
202374.852027,444253.010112
202367.940635,444261.186464
202405.13291,444272.907679
202367.940635,444261.186464
202377.912544,444273.467062
202366.673714,444279.578073
202365.522652,444253.73997
202367.940635,444261.186464
202365.343498,444279.374453
202363.393964,444272.139449
202363.939319,444265.117864
202370.184841,444274.443107
202366.379408,444271.312664
202376.906144,444270.709389
202372.772868,444256.860769
202367.940635,444261.186464
202367.940635,444261.186464
202372.826084,444287.894084
202373.29418,444289.324618
202364.505614,444277.764727
202371.478007,444271.278963
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202362.612659,444249.113347
202367.940635,444261.186464
202397.153346,444270.626666
202372.288236,444270.792725
202370.912464,444290.963972
202367.940635,444261.186464
202374.538335,444297.449767
202367.940635,444261.186464
202367.940635,444261.186464
202370.256571,444274.207321
202379.691988,444277.143717
202367.940635,444261.186464
202367.940635,444261.186464
202384.539281,444274.706164
202361.950542,444257.755482
202398.57456,444262.495205
202367.940635,444261.186464
202365.998294,444287.264875
202380.077495,444286.152326
202372.87569,444270.525904
202367.940635,444261.186464
202388.878719,444281.69003
202371.737971,444259.644441
202362.532048,444255.804705
202383.300604,444271.003521
202372.231402,444269.675658
202367.940635,444261.186464
202360.802002,444279.942662
202379.261371,444289.725433
202367.940635,444261.186464
202367.940635,444261.186464
202380.057837,444271.533713
202371.069051,444274.774319
202367.940635,444261.186464
202377.040083,444302.452339
202367.940635,444261.186464
202380.306004,444271.284617
202374.890087,444274.712917
202396.706973,444288.528577
202368.298806,444255.461058
202367.940635,444261.186464
202373.449188,444282.164524
202367.940635,444261.186464
202367.940635,444261.186464
202384.78171,444255.787627
202393.69675,444305.992556
202372.940455,444258.359141
202371.083794,444257.204347
202367.940635,444261.186464
202367.940635,444261.186464
202393.050947,444269.822595
202367.940635,444261.186464
202378.306821,444267.54645
202367.940635,444261.186464
202376.003811,444274.363853
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202383.002748,444258.507421
202370.077226,444275.347542
202342.928178,444289.228036
202389.622563,444277.733517
202375.218846,444272.821705
202375.939404,444272.903722
202369.184623,444267.87673
202384.435845,444259.261421
202367.940635,444261.186464
202360.598683,444248.533281
202376.558364,444271.163443
202367.940635,444261.186464
202364.786909,444266.478758
202367.940635,444261.186464
202367.940635,444261.186464
202390.664151,444248.919219
202367.940635,444261.186464
202367.940635,444261.186464
202377.487234,444283.387939
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202388.564343,444263.069459
202361.13519,444262.595136
202362.849477,444282.741729
202359.936334,444245.49205
202377.29637,444270.924113
202377.84877,444256.40717
202367.940635,444261.186464
202369.122302,444281.382339
202367.940635,444261.186464
202379.569486,444271.659328
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202372.100024,444274.725223
202380.235388,444276.710538
202399.43121,444296.990215
202373.841597,444280.551005
202376.702223,444271.352336
202364.904632,444266.170757
202383.184608,444274.785685
202371.712737,444253.33108
202377.119401,444254.185739
202367.940635,444261.186464
202367.940635,444261.186464
202368.141059,444275.388821
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202354.377211,444234.846822
202376.022291,444269.779178
202358.679276,444250.352924
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202393.590183,444278.003497
202367.940635,444261.186464
202367.940635,444261.186464
202375.770504,444257.127992
202375.78543,444280.128754
202372.894401,444279.86454
202378.656783,444277.274065
202367.940635,444261.186464
202367.940635,444261.186464
202372.939885,444260.356907
202374.213679,444278.58523
202367.940635,444261.186464
202388.548797,444255.611128
202373.801941,444276.27269
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202372.512598,444273.431712
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202375.616951,444239.227241
202366.285954,444262.394587
202367.940635,444261.186464
202361.163581,444252.398672
202367.940635,444261.186464
202369.307123,444275.688089
202403.328341,444242.989792
202367.940635,444261.186464
202376.175247,444270.136468
202367.940635,444261.186464
202367.940635,444261.186464
202376.177166,444273.454238
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202388.16647,444258.307178
202388.24103,444280.394439
202357.632627,444261.640006
202373.876757,444261.988683
202367.940635,444261.186464
202348.73599,444264.389969
202367.940635,444261.186464
202365.222281,444252.741002
202367.64222,444271.735573
202367.940635,444261.186464
202381.280715,444258.477308
202378.496291,444264.410528
202370.804894,444266.950958
202343.772013,444244.233329
202348.73599,444264.389969
202382.242735,444260.64266
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202397.555291,444291.814652
202367.940635,444261.186464
202367.940635,444261.186464
202384.061001,444271.292305
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202382.513106,444272.712496
202375.956577,444255.818399
202363.0832,444258.38417
202376.012984,444266.983501
202361.631031,444256.502441
202367.940635,444261.186464
202367.940635,444261.186464
202364.851088,444252.01948
202367.940635,444261.186464
202371.254216,444279.790252
202381.741112,444269.879901
202367.940635,444261.186464
202367.940635,444261.186464
202368.956438,444283.958846
202403.874009,444270.531985
202373.118615,444274.429812
202367.940635,444261.186464
202367.940635,444261.186464
202397.065936,444275.90149
202367.940635,444261.186464
202367.940635,444261.186464
202348.73599,444264.389969
202370.772434,444261.951047
202381.161353,444285.611724
202391.86236,444264.280165
202367.940635,444261.186464
202374.451975,444273.237603
202375.910578,444280.676909
202374.179019,444284.72179
202376.571273,444280.796643
202388.770753,444283.335746
202364.516229,444291.021639
202367.940635,444261.186464
202383.683043,444263.32333
202367.940635,444261.186464
202364.624135,444265.226409
202371.083794,444257.204347
202375.939404,444272.903722
202348.73599,444264.389969
202367.940635,444261.186464
202366.342498,444272.469311
202364.638405,444299.073498
202377.045692,444277.568112
202373.228565,444277.985923
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202377.831247,444278.51704
202384.589448,444278.69529
202367.940635,444261.186464
202374.470585,444272.265559
202371.89952,444250.661859
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202376.734844,444281.035083
202390.533007,444274.490588
202353.964042,444308.34386
202375.598771,444292.692654
202367.940635,444261.186464
202367.940635,444261.186464
202398.323587,444243.516355
202367.940635,444261.186464
202393.446447,444261.009475
202366.895841,444275.860071
202367.940635,444261.186464
202367.940635,444261.186464
202364.188781,444248.833965
202367.940635,444261.186464
202352.269923,444244.380009
202367.940635,444261.186464
202380.277185,444274.461442
202367.940635,444261.186464
202395.663119,444269.997089
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202383.574298,444257.256552
202401.988849,444270.72555
202366.769378,444254.128779
202371.541334,444258.730355
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202368.167737,444283.982584
202366.459498,444255.471634
202367.940635,444261.186464
202366.168207,444268.604342
202367.260625,444268.015065
202364.582216,444270.810105
202409.054992,444269.018423
202367.940635,444261.186464
202359.406614,444242.49525
202367.940635,444261.186464
202367.350922,444269.961183
202365.359974,444298.184594
202375.43799,444272.375469
202367.101564,444267.635992
202367.940635,444261.186464
202362.999426,444265.876936
202379.486098,444271.449526
202367.940635,444261.186464
202363.855636,444256.974586
202367.940635,444261.186464
202365.237515,444298.021594
202395.917267,444292.106696
202393.750719,444278.18738
202367.940635,444261.186464
202373.311012,444280.339262
202367.940635,444261.186464
202361.360222,444273.164773
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202374.179019,444284.72179
202377.999244,444255.896673
202403.078027,444263.32856
202375.102927,444297.226048
202371.565132,444302.413307
202374.698478,444272.821345
202372.389273,444273.66454
202367.940635,444261.186464
202375.80858,444285.745485
202367.940635,444261.186464
202367.354724,444248.080154
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202374.2704,444289.440385
202361.818737,444249.432622
202383.113411,444276.219857
202367.025004,444283.202508
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202364.771357,444277.750859
202371.790169,444269.57059
202367.940635,444261.186464
202367.940635,444261.186464
202390.364821,444263.103587
202367.940635,444261.186464
202369.840042,444276.524243
202384.897517,444283.678695
202367.940635,444261.186464
202370.505023,444253.948408
202367.940635,444261.186464
202367.930033,444271.348815
202390.230959,444275.17617
202367.237936,444266.299617
202382.173704,444253.611535
202378.168535,444251.423945
202367.940635,444261.186464
202367.940635,444261.186464
202373.868704,444275.151135
202371.082791,444282.938202
202364.949749,444247.124982
202367.940635,444261.186464
202377.609231,444288.724445
202367.940635,444261.186464
202363.242707,444267.885823
202372.177857,444265.783954
202375.325611,444275.862357
202398.833743,444268.083295
202378.73824,444269.193128
202373.303484,444266.931927
202367.940635,444261.186464
202367.940635,444261.186464
202380.222299,444275.847161
202362.797145,444260.509403
202377.043747,444288.515482
202366.465137,444271.229476
202367.940635,444261.186464
202363.439356,444270.722445
202367.940635,444261.186464
202375.123781,444271.180364
202354.68396,444244.56937
202376.422695,444264.752986
202367.940635,444261.186464
202367.940635,444261.186464
202384.808466,444259.664428
202378.587987,444280.017179
202369.685705,444278.974038
202367.429431,444270.845437
202361.311742,444268.983856
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202373.266447,444287.709609
202369.543078,444255.156257
202367.940635,444261.186464
202375.105929,444261.911343
202367.940635,444261.186464
202380.030532,444270.742996
202367.940635,444261.186464
202403.120145,444272.125478
202367.940635,444261.186464
202379.810674,444269.089076
202378.279383,444284.027216
202378.251324,444280.888902
202369.173302,444258.76872
202368.298806,444255.461058
202367.940635,444261.186464
202372.69303,444257.748642
202393.215572,444262.515733
202376.426022,444253.099351
202350.872698,444244.59049
202375.355979,444267.531913
202367.940635,444261.186464
202372.304497,444255.817357
202386.524702,444271.302752
202363.708836,444267.411263
202374.039915,444280.76445
202377.297754,444279.555726
202371.421243,444263.995718
202381.698209,444282.815707
202367.940635,444261.186464
202370.560322,444236.356016
202367.940635,444261.186464
202367.940635,444261.186464
202389.765569,444274.919004
202372.819519,444248.314782
202367.940635,444261.186464
202362.561784,444285.442106
202377.043595,444275.211539
202367.940635,444261.186464
202360.475488,444246.402296
202372.295008,444279.100614
202367.940635,444261.186464
202401.145712,444269.787793
202377.127413,444276.354672
202369.410329,444269.642618
202371.685959,444254.207869
202367.940635,444261.186464
202386.546996,444276.177324
202367.940635,444261.186464
202367.940635,444261.186464
202373.146281,444284.937196
202376.626601,444274.489937
202374.884673,444269.379525
202385.563153,444285.806589
202367.940635,444261.186464
202367.940635,444261.186464
202367.940635,444261.186464
202380.851388,444270.170418
202371.41622,444271.354286
202394.229096,444264.587035
202367.940635,444261.186464
202372.012124,444257.781744
202379.901137,444281.277788
202385.383923,444255.324415
202348.73599,444264.389969
202367.940635,444261.186464
202367.940635,444261.186464
202377.083028,444243.86542
202367.940635,444261.186464
202391.659074,444263.936046
202370.032843,444252.4871
